_MEMBER_Var1,_LogP_Var1,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.387823953224464,GO:0032232,M1,1,0,GO Biological Processes,19,negative regulation of actin filament bundle assembly,19_GO:0048519 negative regulation of biological process,-2.387823953224464,3.8617699566437134,3.648784126874248,30284,36,1307,6,0.4590665646518745,0.18698246986149766,3925|7082|50848|84952|85415|114822,STMN1|TJP1|F11R|CGNL1|RHPN2|RHPN1,-1.1876593298627158,0,194,0,0,-3.7256741409016736,4.212839952702232,
1,-2.2189070453042605,GO:0051496,M1,1,0,GO Biological Processes,19,positive regulation of stress fiber assembly,19_GO:0048518 positive regulation of biological process,-2.2189070453042605,3.1802811407654112,3.3095389440289584,30284,51,1307,7,0.5355776587605203,0.20188651665314783,4088|5829|6422|7016|22899|51466|55604,SMAD3|PXN|SFRP1|TESK1|ARHGEF15|EVL|CARMIL1,-1.0674769357237186,0,194,0,0,-3.7256741409016736,4.212839952702232,
1,-3.705380324298499,GO:0003018,M1,1,0,GO Biological Processes,19,vascular process in circulatory system,19_GO:0032501 multicellular organismal process,-3.705380324298499,2.167036378548271,4.151578662062265,30284,278,1307,26,1.9892884468247896,0.3862316482620381,135|153|1906|1910|1956|2171|2828|2852|3764|3779|4846|5028|5138|5243|5910|6508|6533|7010|7037|7082|8884|9414|9429|11309|57419|92745,ADORA2A|ADRB1|EDN1|EDNRB|EGFR|FABP5|GPR4|GPER1|KCNJ8|KCNMB1|NOS3|P2RY1|PDE2A|ABCB1|RAP1GDS1|SLC4A3|SLC6A6|TEK|TFRC|TJP1|SLC5A6|TJP2|ABCG2|SLCO2B1|SLC24A3|SLC38A5,-2.210624751745219,0,195,1,1,-3.705380324298499,2.942300919347591,
1,-3.428675764576868,GO:0010876,M1,1,0,GO Biological Processes,19,lipid localization,19_GO:0051179 localization,-3.428675764576868,1.9159168777147104,3.8513081647825023,30284,387,1307,32,2.448355011476664,0.4274808853433423,123|344|346|1374|1376|2170|2171|2629|2806|3764|4864|5243|5359|6777|7351|8322|9399|9429|11309|23111|23780|26580|28231|29015|51012|51228|57088|57104|57194|57488|196527|440026,PLIN2|APOC2|APOC4|CPT1A|CPT2|FABP3|FABP5|GBA1|GOT2|KCNJ8|NPC1|ABCB1|PLSCR1|STAT5B|UCP2|FZD4|STOML1|ABCG2|SLCO2B1|SPART|APOL2|BSCL2|SLCO4A1|SLC43A3|PRELID3B|GLTP|PLSCR4|PNPLA2|ATP10A|ESYT2|ANO6|TMEM41B,-1.9887162035955108,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.8908790407478744,GO:0010232,M1,1,0,GO Biological Processes,19,vascular transport,19_GO:0051179 localization,-2.8908790407478744,2.929618587798679,3.827892496875928,30284,87,1307,11,0.8416220351951033,0.252688491039337,2171|3764|5243|6508|6533|7037|8884|9429|11309|57419|92745,FABP5|KCNJ8|ABCB1|SLC4A3|SLC6A6|TFRC|SLC5A6|ABCG2|SLCO2B1|SLC24A3|SLC38A5,-1.5680095045439448,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.8908790407478744,GO:0150104,M1,1,0,GO Biological Processes,19,transport across blood-brain barrier,19_GO:0051179 localization,-2.8908790407478744,2.929618587798679,3.827892496875928,30284,87,1307,11,0.8416220351951033,0.252688491039337,2171|3764|5243|6508|6533|7037|8884|9429|11309|57419|92745,FABP5|KCNJ8|ABCB1|SLC4A3|SLC6A6|TFRC|SLC5A6|ABCG2|SLCO2B1|SLC24A3|SLC38A5,-1.5680095045439448,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.860283492186896,GO:0006869,M1,1,0,GO Biological Processes,19,lipid transport,19_GO:0051179 localization,-2.860283492186896,1.8536495791889827,3.4114719697394578,30284,350,1307,28,2.1423106350420813,0.4004985117057186,123|344|346|1374|1376|2170|2171|2806|3764|4864|5243|5359|7351|8322|9399|9429|11309|23111|23780|28231|29015|51012|51228|57088|57194|57488|196527|440026,PLIN2|APOC2|APOC4|CPT1A|CPT2|FABP3|FABP5|GOT2|KCNJ8|NPC1|ABCB1|PLSCR1|UCP2|FZD4|STOML1|ABCG2|SLCO2B1|SPART|APOL2|SLCO4A1|SLC43A3|PRELID3B|GLTP|PLSCR4|ATP10A|ESYT2|ANO6|TMEM41B,-1.5443032035216462,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.7783661134898088,GO:0046942,M1,1,0,GO Biological Processes,19,carboxylic acid transport,19_GO:0051179 localization,-2.7783661134898088,1.9054785970281478,3.369843238989305,30284,304,1307,25,1.9127773527161438,0.37887908820846267,123|320|1374|1376|1497|2170|2171|2806|3764|3766|5243|6511|6533|7351|8884|9120|9429|11309|28231|29015|81855|92745|115286|121260|220963,PLIN2|APBA1|CPT1A|CPT2|CTNS|FABP3|FABP5|GOT2|KCNJ8|KCNJ10|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLCO4A1|SLC43A3|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.4867975597924075,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.7589103808804087,GO:0015849,M1,1,0,GO Biological Processes,19,organic acid transport,19_GO:0051179 localization,-2.7589103808804087,1.8992311262182195,3.3521482062318078,30284,305,1307,25,1.9127773527161438,0.37887908820846267,123|320|1374|1376|1497|2170|2171|2806|3764|3766|5243|6511|6533|7351|8884|9120|9429|11309|28231|29015|81855|92745|115286|121260|220963,PLIN2|APBA1|CPT1A|CPT2|CTNS|FABP3|FABP5|GOT2|KCNJ8|KCNJ10|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLCO4A1|SLC43A3|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.4708301550288287,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.6649307200611227,GO:0015711,M1,1,0,GO Biological Processes,19,organic anion transport,19_GO:0051179 localization,-2.6649307200611227,1.739199060377072,3.2123442691622133,30284,413,1307,31,2.3718439173680186,0.4209134492124977,123|320|1374|1376|1497|2170|2171|2806|3764|3766|5243|6508|6511|6522|6533|7351|7355|8884|9120|9429|11309|23516|28231|29015|51228|81855|92745|113278|115286|121260|220963,PLIN2|APBA1|CPT1A|CPT2|CTNS|FABP3|FABP5|GOT2|KCNJ8|KCNJ10|ABCB1|SLC4A3|SLC1A6|SLC4A2|SLC6A6|UCP2|SLC35A2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLC39A14|SLCO4A1|SLC43A3|GLTP|SFXN3|SLC38A5|SLC52A3|SLC25A26|SLC15A4|SLC16A9,-1.399416322108284,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.6174957184142635,GO:0015908,M1,1,0,GO Biological Processes,19,fatty acid transport,19_GO:0051179 localization,-2.6174957184142635,2.7114555014732455,3.5294620270785453,30284,94,1307,11,0.8416220351951033,0.252688491039337,123|1374|1376|2170|2171|2806|3764|7351|11309|28231|29015,PLIN2|CPT1A|CPT2|FABP3|FABP5|GOT2|KCNJ8|UCP2|SLCO2B1|SLCO4A1|SLC43A3,-1.3616766587628553,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.5253371654784407,GO:0015718,M1,1,0,GO Biological Processes,19,monocarboxylic acid transport,19_GO:0051179 localization,-2.5253371654784407,2.2423180393415114,3.293190194181679,30284,155,1307,15,1.1476664116296864,0.29462086820796596,123|1374|1376|2170|2171|2806|3764|7351|8884|9120|9429|11309|28231|29015|220963,PLIN2|CPT1A|CPT2|FABP3|FABP5|GOT2|KCNJ8|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLCO4A1|SLC43A3|SLC16A9,-1.2888810320629207,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.524327237491276,GO:0046943,M1,1,0,GO Molecular Functions,21,carboxylic acid transmembrane transporter activity,,-2.524327237491276,2.117744814933649,3.2474378540253523,30284,186,1307,17,1.3006885998469777,0.31340500983868486,1497|2171|2905|5243|6511|6533|7351|8884|9120|9429|11309|29015|81855|92745|115286|121260|220963,CTNS|FABP5|GRIN2C|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLC43A3|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.2885561112870194,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.500282930001221,GO:0005342,M1,1,0,GO Molecular Functions,21,organic acid transmembrane transporter activity,,-2.500282930001221,2.106419976351116,3.223218441169634,30284,187,1307,17,1.3006885998469777,0.31340500983868486,1497|2171|2905|5243|6511|6533|7351|8884|9120|9429|11309|29015|81855|92745|115286|121260|220963,CTNS|FABP5|GRIN2C|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLC43A3|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.268260151350128,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.485795065439608,GO:0008514,M1,1,0,GO Molecular Functions,21,organic anion transmembrane transporter activity,,-2.485795065439608,1.8949949229627143,3.131396555558435,30284,269,1307,22,1.6832440703902065,0.3558357044163828,1497|2171|2905|5243|6508|6511|6522|6533|7351|8884|9120|9429|11309|23516|28231|29015|81855|92745|113278|115286|121260|220963,CTNS|FABP5|GRIN2C|ABCB1|SLC4A3|SLC1A6|SLC4A2|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLC39A14|SLCO4A1|SLC43A3|SFXN3|SLC38A5|SLC52A3|SLC25A26|SLC15A4|SLC16A9,-1.2591673186752212,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.438989254152604,GO:1903825,M1,1,0,GO Biological Processes,19,organic acid transmembrane transport,19_GO:0051179 localization,-2.438989254152604,2.2684522822242794,3.229043205972961,30284,143,1307,14,1.0711553175210407,0.2847409298319057,1374|1376|3766|5243|6511|6533|7351|8884|9120|81855|92745|115286|121260|220963,CPT1A|CPT2|KCNJ10|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.2229545808856417,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-2.255692062862913,GO:1901682,M1,1,0,GO Molecular Functions,21,sulfur compound transmembrane transporter activity,,-2.255692062862913,2.942300919347591,3.2775015571743515,30284,63,1307,8,0.612088752869166,0.2157427387853013,1497|6533|7351|8884|9120|9429|10928|115286,CTNS|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|RALBP1|SLC25A26,-1.1002983516203728,0,195,0,0,-3.705380324298499,2.942300919347591,
1,-3.68210694987003,GO:0061351,M1,1,0,GO Biological Processes,19,neural precursor cell proliferation,19_GO:0009987 cellular process,-3.68210694987003,3.0316698725053453,4.471132391113753,30284,107,1307,14,1.0711553175210407,0.2847409298319057,1627|2018|2260|2263|2624|4720|4774|7101|7157|7476|22911|51176|55679|388610,DBN1|EMX2|FGFR1|FGFR2|GATA2|NDUFS2|NFIA|NR2E1|TP53|WNT7A|WDR47|LEF1|LIMS2|TRNP1,-2.190446860713181,0,196,1,1,-3.68210694987003,17.37796480489671,
1,-3.5079655497966313,GO:0071866,M1,1,0,GO Biological Processes,19,negative regulation of apoptotic process in bone marrow cell,19_GO:0048519 negative regulation of biological process,-3.5079655497966313,17.37796480489671,6.957008363166003,30284,4,1307,3,0.22953328232593725,0.1323689249462635,2263|10769|51176,FGFR2|PLK2|LEF1,-2.0552235266701517,0,196,0,0,-3.68210694987003,17.37796480489671,
1,-3.124251797834225,GO:0071865,M1,1,0,GO Biological Processes,19,regulation of apoptotic process in bone marrow cell,19_GO:0050789 regulation of biological process,-3.124251797834225,13.902371843917368,6.127655257734885,30284,5,1307,3,0.22953328232593725,0.1323689249462635,2263|10769|51176,FGFR2|PLK2|LEF1,-1.749749970588893,0,196,0,0,-3.68210694987003,17.37796480489671,
1,-2.837415951166761,GO:0021873,M1,1,0,GO Biological Processes,19,forebrain neuroblast division,19_GO:0032502 developmental process,-2.837415951166761,11.58530986993114,5.5071402964860905,30284,6,1307,3,0.22953328232593725,0.1323689249462635,2260|2263|51176,FGFR1|FGFR2|LEF1,-1.5324104636383504,0,196,0,0,-3.68210694987003,17.37796480489671,
1,-2.126816671430257,GO:0021872,M1,1,0,GO Biological Processes,19,forebrain generation of neurons,19_GO:0032502 developmental process,-2.126816671430257,3.060270531679924,3.18820663044422,30284,53,1307,7,0.5355776587605203,0.20188651665314783,1436|2260|2263|2624|3280|7101|51176,CSF1R|FGFR1|FGFR2|GATA2|HES1|NR2E1|LEF1,-0.9965624404075493,0,196,0,0,-3.68210694987003,17.37796480489671,
1,-2.099036953314442,GO:0048339,M1,1,0,GO Biological Processes,19,paraxial mesoderm development,19_GO:0032502 developmental process,-2.099036953314442,4.878025208392058,3.591101007968177,30284,19,1307,4,0.306044376434583,0.1527878508849764,2260|4088|10413|51176,FGFR1|SMAD3|YAP1|LEF1,-0.9791267134348174,0,196,0,0,-3.68210694987003,17.37796480489671,
1,-3.677282422809856,GO:0003149,M1,1,0,GO Biological Processes,19,membranous septum morphogenesis,19_GO:0032502 developmental process,-3.677282422809856,11.58530986993114,6.359307899397039,30284,8,1307,4,0.306044376434583,0.1527878508849764,2263|2535|7048|8321,FGFR2|FZD2|TGFBR2|FZD1,-2.187469088307794,0,197,1,1,-3.677282422809856,11.58530986993114,
1,-3.559636700334101,GO:0016055,M1,1,0,GO Biological Processes,19,Wnt signaling pathway,19_GO:0050896 response to stimulus,-3.559636700334101,2.1212539198465468,4.0319306046125725,30284,284,1307,26,1.9892884468247896,0.3862316482620381,166|595|1906|1910|2239|2535|4092|5881|6422|7088|7476|8321|8322|8325|8861|9275|9314|10413|26959|27122|51176|51339|64321|84133|92162|374946,TLE5|CCND1|EDN1|EDNRB|GPC4|FZD2|SMAD7|RAC3|SFRP1|TLE1|WNT7A|FZD1|FZD4|FZD8|LDB1|BCL7B|KLF4|YAP1|HBP1|DKK3|LEF1|DACT1|SOX17|ZNRF3|TMEM88|DRAXIN,-2.091392765795715,0,197,0,0,-3.677282422809856,11.58530986993114,
1,-2.717390107976055,GO:0060070,M1,1,0,GO Biological Processes,19,canonical Wnt signaling pathway,19_GO:0050896 response to stimulus,-2.717390107976055,2.648070827412832,3.592763505908781,30284,105,1307,12,0.918133129303749,0.26382267886138777,1906|1910|2535|4092|6422|7476|8321|8322|8325|9314|10413|51176,EDN1|EDNRB|FZD2|SMAD7|SFRP1|WNT7A|FZD1|FZD4|FZD8|KLF4|YAP1|LEF1,-1.4444832850391318,0,197,0,0,-3.677282422809856,11.58530986993114,
1,-2.6123302171239153,GO:0042813,M1,1,0,GO Molecular Functions,21,Wnt receptor activity,,-2.6123302171239153,6.6201770685320795,4.467024533073363,30284,14,1307,4,0.306044376434583,0.1527878508849764,2535|8321|8322|8325,FZD2|FZD1|FZD4|FZD8,-1.3616766587628553,0,197,0,0,-3.677282422809856,11.58530986993114,
1,-2.520531133557975,GO:0030165,M1,1,0,GO Molecular Functions,21,PDZ domain binding,,-2.520531133557975,2.7916409325135274,3.4712819665890713,30284,83,1307,10,0.7651109410864575,0.24102195602741353,153|1742|2535|8321|8322|8325|10458|50848|55970|92162,ADRB1|DLG4|FZD2|FZD1|FZD4|FZD8|BAIAP2|F11R|GNG12|TMEM88,-1.2857854965714088,0,197,0,0,-3.677282422809856,11.58530986993114,
1,-2.3389053245510385,GO:0062009,M1,1,0,GO Biological Processes,19,secondary palate development,19_GO:0032502 developmental process,-2.3389053245510385,4.455888411511976,3.7440083385965797,30284,26,1307,5,0.38255547054322875,0.17075644827084926,2535|7048|7476|8321|51176,FZD2|TGFBR2|WNT7A|FZD1|LEF1,-1.152266654179547,0,197,0,0,-3.677282422809856,11.58530986993114,
1,-2.003929173000155,GO:0017147,M1,1,0,GO Molecular Functions,21,Wnt-protein binding,,-2.003929173000155,3.737196732235851,3.238270829742375,30284,31,1307,5,0.38255547054322875,0.17075644827084926,2535|6422|8321|8322|8325,FZD2|SFRP1|FZD1|FZD4|FZD8,-0.9048628542735985,0,197,0,0,-3.677282422809856,11.58530986993114,
1,-3.6684272185411886,GO:0099571,M1,1,0,GO Cellular Components,20,postsynaptic cytoskeleton,,-3.6684272185411886,8.2752213356651,5.782485461519984,30284,14,1307,5,0.38255547054322875,0.17075644827084926,88|3706|4650|4741|9118,ACTN2|ITPKA|MYO9B|NEFM|INA,-2.1792277279319965,0,198,1,1,-3.6684272185411886,8.2752213356651,
1,-2.256554097682394,GO:0098871,M1,1,0,GO Cellular Components,20,postsynaptic actin cytoskeleton,,-2.256554097682394,7.723539913287427,4.284377183735413,30284,9,1307,3,0.22953328232593725,0.1323689249462635,88|3706|4650,ACTN2|ITPKA|MYO9B,-1.1002983516203728,0,198,0,0,-3.6684272185411886,8.2752213356651,
1,-3.5412158993945972,GO:0031012,M1,1,0,GO Cellular Components,20,extracellular matrix,,-3.5412158993945972,1.7541138183346443,3.853243225495411,30284,568,1307,43,3.2899770466717673,0.4933945902138521,12|285|311|655|954|1101|1464|1893|2239|2246|2262|2263|3339|3691|3897|3910|3911|3998|5155|5265|5352|5359|6422|7476|9423|9719|10893|23452|51144|55914|56999|57633|57642|79148|79748|79812|81577|84894|90187|129080|140689|145864|146760,SERPINA3|ANGPT2|ANXA11|BMP7|ENTPD2|CHAD|CSPG4|ECM1|GPC4|FGF1|GPC5|FGFR2|HSPG2|ITGB4|L1CAM|LAMA4|LAMA5|LMAN1|PDGFB|SERPINA1|PLOD2|PLSCR1|SFRP1|WNT7A|NTN1|ADAMTSL2|MMP24|ANGPTL2|HSD17B12|ERBIN|ADAMTS9|LRRN1|COL20A1|MMP28|LMAN1L|MMRN2|GFOD2|LINGO1|EMILIN3|EMID1|CBLN4|HAPLN3|RTN4RL1,-2.0753037529110347,0,199,1,1,-3.5412158993945972,1.7541138183346443,
1,-3.5251030624942823,GO:0030312,M1,1,0,GO Cellular Components,20,external encapsulating structure,,-3.5251030624942823,1.7510310172479402,3.840932465632287,30284,569,1307,43,3.2899770466717673,0.4933945902138521,12|285|311|655|954|1101|1464|1893|2239|2246|2262|2263|3339|3691|3897|3910|3911|3998|5155|5265|5352|5359|6422|7476|9423|9719|10893|23452|51144|55914|56999|57633|57642|79148|79748|79812|81577|84894|90187|129080|140689|145864|146760,SERPINA3|ANGPT2|ANXA11|BMP7|ENTPD2|CHAD|CSPG4|ECM1|GPC4|FGF1|GPC5|FGFR2|HSPG2|ITGB4|L1CAM|LAMA4|LAMA5|LMAN1|PDGFB|SERPINA1|PLOD2|PLSCR1|SFRP1|WNT7A|NTN1|ADAMTSL2|MMP24|ANGPTL2|HSD17B12|ERBIN|ADAMTS9|LRRN1|COL20A1|MMP28|LMAN1L|MMRN2|GFOD2|LINGO1|EMILIN3|EMID1|CBLN4|HAPLN3|RTN4RL1,-2.062665290396022,0,199,0,0,-3.5412158993945972,1.7541138183346443,
1,-2.6422063805244878,GO:0062023,M1,1,0,GO Cellular Components,20,collagen-containing extracellular matrix,,-2.6422063805244878,1.7163422029527613,3.1848297892908435,30284,432,1307,32,2.448355011476664,0.4274808853433423,12|285|311|655|954|1464|1893|2239|2262|2263|3339|3691|3897|3910|3911|3998|5155|5265|5352|5359|6422|9423|23452|55914|56999|57642|79148|79748|79812|90187|140689|145864,SERPINA3|ANGPT2|ANXA11|BMP7|ENTPD2|CSPG4|ECM1|GPC4|GPC5|FGFR2|HSPG2|ITGB4|L1CAM|LAMA4|LAMA5|LMAN1|PDGFB|SERPINA1|PLOD2|PLSCR1|SFRP1|NTN1|ANGPTL2|ERBIN|ADAMTS9|COL20A1|MMP28|LMAN1L|MMRN2|EMILIN3|CBLN4|HAPLN3,-1.3828780998922472,0,199,0,0,-3.5412158993945972,1.7541138183346443,
1,-3.5202394497545137,GO:0098685,M1,1,0,GO Cellular Components,20,Schaffer collateral - CA1 synapse,,-3.5202394497545137,3.0736536389613227,4.366736676647045,30284,98,1307,13,0.9946442234123948,0.27448930839081137,107|153|320|321|4851|5802|7476|7779|9118|9145|10458|81609|347733,ADCY1|ADRB1|APBA1|APBA2|NOTCH1|PTPRS|WNT7A|SLC30A1|INA|SYNGR1|BAIAP2|SNX27|TUBB2B,-2.061248477351033,0,200,1,1,-3.5202394497545137,3.0736536389613227,
1,-3.5190214392896015,GO:0005813,M1,1,0,GO Cellular Components,20,centrosome,,-3.5190214392896015,1.6527739732137703,3.7889741670887562,30284,729,1307,52,3.978576893649579,0.5406424635083119,328|808|816|1107|1400|3099|3566|3985|4092|4296|4682|4692|4780|5525|5681|5693|6867|6890|6919|7010|7016|7157|8655|9261|9342|9638|9688|10121|10300|10540|10769|10962|11258|23194|26056|28964|54902|54930|57509|57662|60436|79187|81565|83658|83786|83987|84446|112755|123811|204851|257236|441054,APEX1|CALM3|CAMK2B|CHD3|CRMP1|HK2|IL4R|LIMK2|SMAD7|MAP3K11|NUBP1|NDN|NFE2L2|PPP2R5A|PSKH1|PSMB5|TACC1|TAP1|TCEA2|TEK|TESK1|TP53|DYNLL1|MAPKAPK2|SNAP29|FEZ1|NUP93|ACTR1A|KATNB1|DCTN2|PLK2|MLLT11|DCTN3|FBXL7|RAB11FIP5|GIT1|TTC19|HAUS4|MTUS1|CAMSAP3|TGIF2|FSD1|NDEL1|DYNLRB1|FRMD8|CCDC8|BRSK1|STX1B|CEP20|HIPK1|CFAP184|CFAP96,-2.0606022832714315,0,201,1,1,-3.5190214392896015,1.6527739732137703,
1,-3.513722742190346,GO:0048771,M1,1,0,GO Biological Processes,19,tissue remodeling,19_GO:0032501 multicellular organismal process,-3.513722742190346,2.922420507730378,4.3093440170221715,30284,111,1307,14,1.0711553175210407,0.2847409298319057,94|1464|1969|2355|3516|4208|4846|4853|5745|7075|9770|10312|23154|54567,ACVRL1|CSPG4|EPHA2|FOSL2|RBPJ|MEF2C|NOS3|NOTCH2|PTH1R|TIE1|RASSF2|TCIRG1|NCDN|DLL4,-2.05594988355783,0,202,1,1,-3.513722742190346,2.922420507730378,
1,-3.508029044270396,GO:0048499,M1,1,0,GO Biological Processes,19,synaptic vesicle membrane organization,19_GO:0009987 cellular process,-3.508029044270396,7.723539913287426,5.531655328561418,30284,15,1307,5,0.38255547054322875,0.17075644827084926,8773|9145|9342|112476|112755,SNAP23|SYNGR1|SNAP29|PRRT2|STX1B,-2.0552235266701517,0,203,1,1,-3.508029044270396,9.268247895944912,
1,-3.230383444132489,GO:0031629,M1,1,0,GO Biological Processes,19,synaptic vesicle fusion to presynaptic active zone membrane,19_GO:0051179 localization,-3.230383444132489,9.268247895944912,5.553785693363556,30284,10,1307,4,0.306044376434583,0.1527878508849764,8773|9342|112476|112755,SNAP23|SNAP29|PRRT2|STX1B,-1.8336548020016084,0,203,0,0,-3.508029044270396,9.268247895944912,
1,-3.0491648313844024,GO:0099500,M1,1,0,GO Biological Processes,19,vesicle fusion to plasma membrane,19_GO:0051179 localization,-3.0491648313844024,8.425679905404465,5.231369164963888,30284,11,1307,4,0.306044376434583,0.1527878508849764,8773|9342|112476|112755,SNAP23|SNAP29|PRRT2|STX1B,-1.6871982955127338,0,203,0,0,-3.508029044270396,9.268247895944912,
1,-3.508029044270396,GO:0060099,M1,1,0,GO Biological Processes,19,"regulation of phagocytosis, engulfment",19_GO:0051179 localization,-3.508029044270396,7.723539913287426,5.531655328561418,30284,15,1307,5,0.38255547054322875,0.17075644827084926,718|2624|11314|55198|196527,C3|GATA2|CD300A|APPL2|ANO6,-2.0552235266701517,0,204,1,1,-3.508029044270396,7.723539913287426,
1,-3.508029044270396,GO:1905153,M1,1,0,GO Biological Processes,19,regulation of membrane invagination,19_GO:0050789 regulation of biological process,-3.508029044270396,7.723539913287426,5.531655328561418,30284,15,1307,5,0.38255547054322875,0.17075644827084926,718|2624|11314|55198|196527,C3|GATA2|CD300A|APPL2|ANO6,-2.0552235266701517,0,204,0,0,-3.508029044270396,7.723539913287426,
1,-3.155648516185102,GO:2000178,M1,1,0,GO Biological Processes,19,negative regulation of neural precursor cell proliferation,19_GO:0048519 negative regulation of biological process,-3.155648516185102,5.347066093814372,4.709484151587765,30284,26,1307,6,0.4590665646518745,0.18698246986149766,2624|7101|7157|10653|55198|55679,GATA2|NR2E1|TP53|SPINT2|APPL2|LIMS2,-1.7716223054280824,0,204,0,0,-3.508029044270396,7.723539913287426,
1,-2.743453687427783,GO:0060100,M1,1,0,GO Biological Processes,19,"positive regulation of phagocytosis, engulfment",19_GO:0051179 localization,-2.743453687427783,7.129421458419163,4.694488810218424,30284,13,1307,4,0.306044376434583,0.1527878508849764,718|2624|55198|196527,C3|GATA2|APPL2|ANO6,-1.4637843570300892,0,204,0,0,-3.508029044270396,7.723539913287426,
1,-2.743453687427783,GO:1905155,M1,1,0,GO Biological Processes,19,positive regulation of membrane invagination,19_GO:0048518 positive regulation of biological process,-2.743453687427783,7.129421458419163,4.694488810218424,30284,13,1307,4,0.306044376434583,0.1527878508849764,718|2624|55198|196527,C3|GATA2|APPL2|ANO6,-1.4637843570300892,0,204,0,0,-3.508029044270396,7.723539913287426,
1,-3.4822255119967513,GO:1903034,M1,1,0,GO Biological Processes,19,regulation of response to wounding,19_GO:0050896 response to stimulus,-3.4822255119967513,2.432275000317035,4.104604731110258,30284,181,1307,19,1.4537107880642692,0.3310711600939856,1906|2039|2281|3265|4088|4756|4780|4846|5155|5156|5802|7391|8578|9314|23189|28964|81542|146760|196527,EDN1|DMTN|FKBP1B|HRAS|SMAD3|NEO1|NFE2L2|NOS3|PDGFB|PDGFRA|PTPRS|USF1|SCARF1|KLF4|KANK1|GIT1|TMX1|RTN4RL1|ANO6,-2.033972360687479,0,205,1,1,-3.4822255119967513,5.149026608858284,
1,-2.809265460037436,GO:0050818,M1,1,0,GO Biological Processes,19,regulation of coagulation,19_GO:0032501 multicellular organismal process,-2.809265460037436,3.0487657552450367,3.79794479594025,30284,76,1307,10,0.7651109410864575,0.24102195602741353,285|1906|4780|4846|5155|5156|7391|81542|196527|222537,ANGPT2|EDN1|NFE2L2|NOS3|PDGFB|PDGFRA|USF1|TMX1|ANO6|HS3ST5,-1.5130017851316548,0,205,0,0,-3.4822255119967513,5.149026608858284,
1,-2.1868174719037654,GO:0010544,M1,1,0,GO Biological Processes,19,negative regulation of platelet activation,19_GO:0048519 negative regulation of biological process,-2.1868174719037654,5.149026608858284,3.7395168153821374,30284,18,1307,4,0.306044376434583,0.1527878508849764,4846|5155|5156|81542,NOS3|PDGFB|PDGFRA|TMX1,-1.045416416933707,0,205,0,0,-3.4822255119967513,5.149026608858284,
1,-2.0407205595215574,GO:1903035,M1,1,0,GO Biological Processes,19,negative regulation of response to wounding,19_GO:0048519 negative regulation of biological process,-2.0407205595215574,2.388723684521884,2.9093921575803217,30284,97,1307,10,0.7651109410864575,0.24102195602741353,1906|4088|4756|4846|5155|5156|5802|28964|81542|146760,EDN1|SMAD3|NEO1|NOS3|PDGFB|PDGFRA|PTPRS|GIT1|TMX1|RTN4RL1,-0.9332121945511127,0,205,0,0,-3.4822255119967513,5.149026608858284,
